id,private,size,nace,region,single_shift
906,0,L,P,10,TRUE
907,0,L,O,24,TRUE
908,0,L,P,02,TRUE
909,0,L,O,10,TRUE
910,0,L,P,30,TRUE
911,0,L,P,04,TRUE
912,0,L,R.S,28,FALSE
913,0,L,R.S,22,TRUE
914,0,M,Q,30,TRUE
915,1,L,G,28,FALSE
916,0,L,Q,06,FALSE
917,0,L,P,06,TRUE
918,1,L,G,18,TRUE
919,0,L,Q,30,FALSE
920,0,M,Q,24,FALSE
921,0,M,Q,24,FALSE
922,0,L,Q,24,FALSE
923,0,M,Q,24,FALSE
924,0,L,Q,24,FALSE
925,0,L,Q,24,FALSE
926,0,M,R.S,28,FALSE
927,0,L,O,28,TRUE
928,0,L,P,30,TRUE
929,0,M,P,02,FALSE
930,0,L,P,02,TRUE
931,0,L,P,02,TRUE
932,0,L,P,02,TRUE
933,0,L,P,02,TRUE
934,0,L,P,02,TRUE
935,0,L,P,02,FALSE
936,0,L,P,30,TRUE
937,0,L,P,12,TRUE
938,0,M,P,32,TRUE
939,0,L,P,02,TRUE
940,0,L,P,02,TRUE
941,0,L,P,14,TRUE
942,0,L,P,12,FALSE
943,0,L,P,02,TRUE
944,0,L,P,04,TRUE
945,0,L,P,28,TRUE
946,0,L,P,28,TRUE
947,0,L,P,24,FALSE
948,0,L,P,24,TRUE
949,0,M,P,12,TRUE
950,0,L,P,24,TRUE
951,0,L,P,20,TRUE
952,0,L,P,22,TRUE
953,0,L,P,24,FALSE
954,0,M,Q,06,FALSE
955,0,M,P,24,TRUE
956,0,M,P,16,TRUE
957,0,L,P,16,TRUE
958,0,L,P,22,TRUE
959,0,L,P,14,TRUE
960,0,M,P,24,TRUE
961,0,L,P,14,FALSE
962,1,M,K.L,28,TRUE
963,1,M,G,18,FALSE
964,1,S,N,04,TRUE
965,1,S,N,04,TRUE
966,1,M,N,30,TRUE
967,1,L,G,24,TRUE
968,1,M,G,24,FALSE
969,1,L,G,24,FALSE
970,0,M,P,22,TRUE
971,1,L,K.L,14,TRUE
972,1,S,F,28,TRUE
973,0,S,R.S,24,TRUE
974,1,L,C,10,FALSE
975,0,L,P,14,TRUE
976,0,L,P,14,TRUE
977,0,L,P,14,FALSE
978,0,M,P,24,TRUE
979,0,L,Q,18,TRUE
980,1,L,C,20,FALSE
981,1,L,C,08,FALSE
982,0,L,P,14,FALSE
983,0,M,P,02,TRUE
984,0,L,P,14,FALSE
985,1,S,F,08,TRUE
986,0,L,Q,02,FALSE
987,0,M,R.S,04,FALSE
988,0,L,P,24,TRUE
989,0,L,P,24,FALSE
990,0,L,O,30,TRUE
991,1,L,G,24,TRUE
992,1,M,K.L,04,TRUE
993,0,L,Q,22,TRUE
994,0,L,O,22,TRUE
995,1,M,G,18,FALSE
996,0,M,Q,30,FALSE
997,1,M,K.L,24,TRUE
998,0,M,Q,28,FALSE
999,0,M,P,08,TRUE
1000,0,M,P,22,FALSE
1001,0,S,R.S,28,TRUE
1002,1,L,G,06,FALSE
1003,0,L,H,14,TRUE
1004,0,L,P,30,TRUE
1005,0,M,Q,14,FALSE
1006,0,L,Q,28,FALSE
1007,1,L,G,28,FALSE
1008,1,M,G,18,TRUE
1009,1,L,C,30,TRUE
1010,1,L,G,22,FALSE
1011,1,M,G,02,FALSE
1012,1,S,K.L,32,TRUE
1013,0,M,O,04,TRUE
1014,0,M,O,04,TRUE
1015,0,M,O,04,TRUE
1016,0,S,R.S,18,TRUE
1017,0,L,P,02,TRUE
1018,0,M,D.E,16,TRUE
1019,1,L,G,10,TRUE
1020,1,M,G,10,FALSE
1021,0,M,P,04,FALSE
1022,0,L,Q,14,FALSE
1023,1,L,G,24,FALSE
1024,0,M,P,12,TRUE
1025,1,L,C,04,FALSE
1026,0,L,O,06,TRUE
1027,1,M,G,32,FALSE
1028,1,S,K.L,12,TRUE
1029,0,L,P,02,TRUE
1030,1,M,G,16,TRUE
1031,1,L,G,22,FALSE
1032,0,L,P,26,TRUE
1033,0,L,Q,14,FALSE
1034,0,M,R.S,06,TRUE
1035,1,M,G,08,FALSE
1036,1,M,G,08,FALSE
1037,1,M,C,32,FALSE
1038,1,M,G,30,FALSE
1039,0,M,D.E,26,TRUE
1040,1,L,G,20,FALSE
1041,1,M,K.L,28,TRUE
1042,0,L,Q,08,FALSE
1043,0,M,Q,04,FALSE
1044,1,L,G,26,FALSE
1045,0,L,Q,24,FALSE
1046,1,M,K.L,24,TRUE
1047,1,M,K.L,04,TRUE
1048,0,L,P,20,TRUE
1049,0,M,P,04,TRUE
1050,1,S,K.L,24,TRUE
1051,0,L,Q,06,FALSE
1052,1,L,G,10,TRUE
1053,0,L,Q,24,TRUE
1054,1,M,K.L,10,FALSE
1055,1,M,K.L,18,TRUE
1056,1,L,G,12,FALSE
1057,1,L,I,12,FALSE
1058,0,M,Q,10,TRUE
1059,0,M,P,18,TRUE
1060,0,M,P,18,TRUE
1061,0,M,P,06,TRUE
1062,0,M,P,04,TRUE
1063,0,M,P,04,TRUE
1064,0,M,P,04,TRUE
1065,0,M,P,14,TRUE
1066,0,M,P,04,TRUE
1067,0,M,P,06,TRUE
1068,0,M,P,20,TRUE
1069,0,M,P,28,TRUE
1070,0,M,P,16,FALSE
1071,0,M,P,26,TRUE
1072,0,M,P,22,TRUE
1073,0,M,P,32,TRUE
1074,0,M,P,02,TRUE
1075,0,M,P,02,TRUE
1076,0,M,P,02,TRUE
1077,0,M,P,02,TRUE
1078,0,M,P,02,TRUE
1079,0,M,P,02,TRUE
1080,0,L,P,02,TRUE
1081,0,L,P,02,TRUE
1082,0,M,P,02,TRUE
1083,0,M,P,18,TRUE
1084,0,M,P,30,TRUE
1085,0,M,P,02,TRUE
1086,0,M,P,02,TRUE
1087,0,M,P,02,TRUE
1088,0,M,P,22,TRUE
1089,0,M,P,30,TRUE
1090,0,M,P,24,TRUE
1091,0,L,P,28,TRUE
1092,0,L,P,32,TRUE
1093,0,M,P,18,TRUE
1094,0,M,P,32,TRUE
1095,0,M,P,04,TRUE
1096,0,M,P,28,TRUE
1097,1,M,C,14,TRUE
1098,0,M,P,32,TRUE
1099,0,M,P,32,TRUE
1100,0,M,P,32,TRUE
1101,0,M,P,32,FALSE
1102,0,M,P,04,TRUE
1103,0,M,P,12,TRUE
1104,0,M,P,12,TRUE
1105,0,M,Q,32,FALSE
1106,0,S,R.S,06,TRUE
1107,0,M,P,02,TRUE
1108,0,M,P,02,TRUE
1109,0,M,P,02,TRUE
1110,0,L,Q,02,FALSE
1111,0,L,Q,14,TRUE
1112,1,S,K.L,12,TRUE
1113,0,M,R.S,24,FALSE
1114,0,L,Q,30,FALSE
1115,0,M,O,24,TRUE
1116,0,L,P,02,FALSE
1117,0,L,P,16,TRUE
1118,0,M,P,04,TRUE
1119,0,M,P,04,TRUE
1120,0,L,Q,24,FALSE
1121,1,M,K.L,14,TRUE
1122,1,L,G,14,TRUE
1123,1,L,F,02,FALSE
1124,0,M,R.S,06,TRUE
1125,1,L,C,26,TRUE
1126,0,L,P,02,FALSE
1127,1,L,C,14,TRUE
1128,1,L,F,18,TRUE
1129,1,L,C,04,FALSE
1130,1,M,F,04,TRUE
1131,1,M,G,02,TRUE
1132,1,M,F,06,FALSE
1133,1,M,M,32,TRUE
1134,1,M,J,14,TRUE
1135,1,L,C,22,FALSE
1136,1,M,F,30,TRUE
1137,1,M,H,22,TRUE
1138,1,L,G,14,TRUE
1139,0,M,Q,24,FALSE
1140,1,L,C,12,FALSE
1141,1,L,C,14,FALSE
1142,0,L,P,28,TRUE
1143,1,L,I,14,TRUE
1144,1,M,C,30,TRUE
1145,1,L,C,12,FALSE
1146,1,L,C,14,TRUE
1147,1,S,F,14,TRUE
1148,1,M,C,14,TRUE
1149,1,S,G,14,TRUE
1150,1,L,G,14,TRUE
1151,1,M,C,06,FALSE
1152,1,M,C,20,FALSE
1153,1,M,G,14,FALSE
1154,1,M,K.L,20,TRUE
1155,1,M,C,20,FALSE
1156,1,S,C,24,FALSE
1157,0,L,K.L,04,TRUE
1158,1,L,C,04,FALSE
1159,1,M,F,04,TRUE
1160,1,L,C,04,FALSE
1161,0,S,Q,06,TRUE
1162,1,L,C,06,FALSE
1163,1,M,G,06,TRUE
1164,1,M,G,14,TRUE
1165,1,S,J,24,FALSE
1166,1,L,I,16,TRUE
1167,1,L,C,24,FALSE
1168,1,M,C,24,TRUE
1169,1,S,G,24,TRUE
1170,1,L,C,24,FALSE
1171,1,M,H,24,FALSE
1172,1,L,C,24,FALSE
1173,0,S,Q,24,TRUE
1174,1,M,F,28,TRUE
1175,0,L,Q,22,TRUE
1176,0,L,Q,28,TRUE
1177,1,M,C,22,TRUE
1178,1,L,C,28,FALSE
1179,0,L,Q,22,FALSE
1180,0,M,Q,22,TRUE
1181,1,L,I,22,TRUE
1182,1,S,D.E,22,TRUE
1183,1,L,C,22,FALSE
1184,1,M,C,22,TRUE
1185,1,S,K.L,22,TRUE
1186,1,S,C,22,FALSE
1187,1,M,C,22,TRUE
1188,1,M,C,22,TRUE
1189,1,S,M,22,TRUE
1190,1,M,G,22,TRUE
1191,1,M,K.L,22,TRUE
1192,1,M,C,32,FALSE
1193,0,M,Q,02,TRUE
1194,0,M,Q,02,TRUE
1195,0,M,Q,02,TRUE
1196,0,M,Q,02,TRUE
1197,1,S,G,02,TRUE
1198,0,L,P,02,TRUE
1199,0,L,Q,30,FALSE
1200,1,S,F,30,TRUE
1201,1,L,C,30,TRUE
1202,1,M,H,30,TRUE
1203,1,S,G,30,TRUE
1204,1,M,C,30,TRUE
1205,1,M,G,30,TRUE
1206,1,M,M,30,TRUE
1207,0,L,Q,24,TRUE
1208,0,M,Q,24,TRUE
1209,0,M,Q,24,TRUE
1210,0,L,Q,24,FALSE
1211,1,L,C,24,FALSE
1212,0,L,Q,24,TRUE
1213,1,M,G,24,FALSE
1214,1,L,C,24,TRUE
1215,1,M,M,24,TRUE
1216,1,M,G,24,TRUE
1217,1,M,C,24,FALSE
1218,1,M,F,24,TRUE
1219,0,M,Q,24,TRUE
1220,1,L,N,24,TRUE
1221,1,M,C,24,FALSE
1222,1,L,N,24,FALSE
1223,1,M,M,24,TRUE
1224,1,S,F,24,TRUE
1225,1,M,Q,24,FALSE
1226,1,M,G,26,TRUE
1227,1,S,N,26,TRUE
1228,1,L,C,26,FALSE
1229,1,M,C,26,FALSE
1230,1,L,C,26,TRUE
1231,1,L,G,26,TRUE
1232,1,M,G,26,FALSE
1233,0,M,Q,30,TRUE
1234,1,M,G,30,TRUE
1235,0,M,Q,32,TRUE
1236,0,M,Q,32,TRUE
1237,0,M,Q,32,TRUE
1238,0,L,Q,32,TRUE
1239,0,M,Q,32,TRUE
1240,1,M,J,14,TRUE
1241,1,M,C,32,TRUE
1242,1,S,R.S,32,TRUE
1243,1,M,C,32,FALSE
1244,1,M,F,32,TRUE
1245,1,L,C,14,FALSE
1246,0,L,P,12,FALSE
1247,1,M,C,12,TRUE
1248,1,M,K.L,12,TRUE
1249,1,M,G,12,FALSE
1250,0,L,Q,18,TRUE
1251,1,L,C,18,FALSE
1252,1,L,N,02,FALSE
1253,0,M,Q,02,TRUE
1254,0,L,Q,02,TRUE
1255,0,L,Q,02,FALSE
1256,1,M,F,02,TRUE
1257,0,M,Q,02,TRUE
1258,0,L,P,02,FALSE
1259,1,S,G,02,TRUE
1260,1,S,H,02,TRUE
1261,1,L,G,30,FALSE
1262,1,L,C,30,FALSE
1263,0,S,Q,06,TRUE
1264,1,S,G,06,TRUE
1265,1,M,R.S,06,TRUE
1266,1,L,C,06,FALSE
1267,1,M,G,06,TRUE
1268,0,L,Q,20,FALSE
1269,0,L,P,10,TRUE
1270,1,L,C,10,TRUE
1271,1,L,C,10,FALSE
1272,1,S,M,10,FALSE
1273,1,L,C,10,FALSE
1274,1,S,H,24,FALSE
1275,1,L,G,12,TRUE
1276,1,M,G,12,TRUE
1277,1,S,R.S,12,TRUE
1278,0,M,Q,28,TRUE
1279,1,L,G,28,FALSE
1280,0,M,Q,28,TRUE
1281,1,M,C,28,TRUE
1282,0,M,Q,16,FALSE
1283,1,M,G,16,TRUE
1284,1,S,G,16,TRUE
1285,1,S,I,16,TRUE
1286,1,S,F,16,TRUE
1287,1,S,G,16,TRUE
1288,1,S,M,16,FALSE
1289,1,M,C,16,TRUE
1290,1,L,C,30,FALSE
1291,0,M,Q,30,TRUE
1292,1,L,G,30,TRUE
1293,1,L,C,10,FALSE
1294,1,M,K.L,10,TRUE
1295,1,M,N,14,TRUE
1296,0,M,Q,30,TRUE
1297,1,L,C,30,FALSE
1298,1,L,Q,32,FALSE
1299,1,L,G,14,FALSE
1300,1,S,G,14,TRUE
1301,1,S,C,18,FALSE
1302,1,L,G,18,TRUE
1303,1,M,G,18,TRUE
1304,1,M,C,18,TRUE
1305,1,M,C,18,TRUE
1306,1,S,F,18,TRUE
1307,1,M,G,18,TRUE
1308,1,M,G,14,FALSE
1309,1,M,G,14,FALSE
1310,0,S,Q,14,TRUE
1311,0,M,Q,14,TRUE
1312,1,M,C,10,TRUE
1313,1,M,Q,14,FALSE
1314,1,M,C,22,TRUE
1315,1,L,C,22,TRUE
1316,1,L,G,22,FALSE
1317,1,L,C,22,TRUE
1318,1,S,G,22,FALSE
1319,1,L,C,32,FALSE
1320,1,L,C,22,TRUE
1321,1,L,C,22,TRUE
1322,1,M,G,22,TRUE
1323,1,M,F,32,TRUE
1324,1,M,C,32,TRUE
1325,1,L,G,32,TRUE
1326,0,M,Q,32,FALSE
1327,0,L,Q,32,FALSE
1328,1,S,F,32,TRUE
1329,1,M,C,26,TRUE
1330,1,M,C,12,TRUE
1331,1,M,G,12,FALSE
1332,1,M,G,18,FALSE
1333,1,M,C,04,TRUE
1334,0,L,O,04,TRUE
1335,1,L,C,04,FALSE
1336,1,L,F,04,TRUE
1337,1,M,N,04,FALSE
1338,1,L,C,04,FALSE
1339,1,S,F,02,TRUE
1340,0,M,Q,02,TRUE
1341,1,S,H,02,FALSE
1342,1,L,G,04,FALSE
1343,1,M,F,04,TRUE
1344,1,M,C,04,TRUE
1345,1,M,G,04,TRUE
1346,1,S,C,02,TRUE
1347,1,M,C,02,TRUE
1348,1,M,C,02,FALSE
1349,1,S,I,02,FALSE
1350,1,M,C,06,TRUE
1351,1,M,G,06,FALSE
1352,0,L,Q,08,TRUE
1353,0,L,Q,08,TRUE
1354,0,M,Q,08,TRUE
1355,1,M,I,08,TRUE
1356,1,L,C,08,TRUE
1357,1,M,C,08,TRUE
1358,1,L,C,14,FALSE
1359,1,L,C,14,FALSE
1360,1,L,I,14,FALSE
1361,0,L,Q,14,FALSE
1362,0,M,P,32,TRUE
1363,1,S,G,20,FALSE
1364,1,S,C,14,TRUE
1365,0,L,M,14,TRUE
1366,1,S,F,14,TRUE
1367,0,M,P,24,TRUE
1368,0,M,P,24,FALSE
1369,1,L,P,14,TRUE
1370,1,M,C,24,TRUE
1371,1,L,F,22,TRUE
1372,1,L,F,24,TRUE
1373,1,M,G,16,FALSE
1374,1,L,F,30,FALSE
1375,1,M,C,02,TRUE
1376,1,L,C,04,FALSE
1377,1,M,K.L,02,TRUE
1378,1,M,M,06,TRUE
1379,1,M,K.L,14,TRUE
1380,1,L,C,10,FALSE
1381,1,L,C,10,TRUE
1382,1,S,R.S,12,TRUE
1383,1,S,C,30,FALSE
1384,1,M,Q,10,TRUE
1385,1,S,F,24,TRUE
1386,1,M,F,24,TRUE
1387,1,M,F,24,TRUE
1388,1,M,G,30,TRUE
1389,1,L,C,26,FALSE
1390,1,M,C,26,TRUE
1391,1,M,C,12,TRUE
1392,1,L,C,24,TRUE
1393,1,M,F,24,TRUE
1394,1,L,C,12,FALSE
1395,1,S,H,04,FALSE
1396,1,M,G,22,FALSE
1397,1,S,F,30,TRUE
1398,1,M,C,06,TRUE
1399,1,M,C,26,TRUE
1400,1,M,F,02,TRUE
1401,1,M,G,22,TRUE
1402,1,M,N,16,FALSE
1403,1,S,C,22,TRUE
1404,1,L,H,04,TRUE
1405,1,L,C,22,FALSE
1406,1,S,F,32,TRUE
1407,1,M,C,08,TRUE
1408,1,L,C,20,FALSE
1409,1,M,C,12,FALSE
1410,1,S,F,30,TRUE
1411,1,M,C,14,TRUE
1412,1,L,G,12,FALSE
1413,1,L,F,04,TRUE
1414,1,M,F,22,TRUE
1415,1,M,D.E,14,TRUE
1416,1,L,C,14,TRUE
1417,1,L,C,24,TRUE
1418,1,L,C,02,TRUE
1419,1,M,C,30,TRUE
1420,1,M,C,02,TRUE
1421,0,L,K.L,14,TRUE
1422,1,L,C,14,FALSE
1423,1,S,G,14,TRUE
1424,1,S,G,14,TRUE
1425,0,M,P,14,TRUE
1426,1,L,K.L,14,TRUE
1427,1,L,C,14,FALSE
1428,1,S,F,14,TRUE
1429,1,S,G,14,FALSE
1430,1,M,C,14,FALSE
1431,0,L,P,14,FALSE
1432,0,L,P,14,TRUE
1433,1,M,C,14,FALSE
1434,1,L,F,14,FALSE
1435,1,S,F,14,TRUE
1436,1,L,I,14,TRUE
1437,0,L,O,14,FALSE
1438,1,M,G,14,TRUE
1439,1,M,F,14,TRUE
1440,1,S,N,14,FALSE
1441,1,S,C,14,TRUE
1442,1,M,C,26,FALSE
1443,1,M,C,14,FALSE
1444,1,M,H,14,TRUE
1445,1,S,I,14,FALSE
1446,0,L,O,14,TRUE
1447,1,L,N,14,FALSE
1448,1,L,H,14,FALSE
1449,1,S,C,14,TRUE
1450,1,L,C,14,FALSE
1451,1,M,M,14,TRUE
1452,1,S,I,14,TRUE
1453,1,L,K.L,14,TRUE
1454,0,M,Q,18,FALSE
1455,1,L,N,14,TRUE
1456,1,S,F,14,TRUE
1457,1,M,I,14,FALSE
1458,1,M,F,14,TRUE
1459,1,L,F,14,TRUE
1460,1,S,F,14,TRUE
1461,1,L,C,14,TRUE
1462,1,M,F,14,TRUE
1463,1,M,F,14,TRUE
1464,1,M,I,14,FALSE
1465,0,L,Q,14,TRUE
1466,1,M,C,14,TRUE
1467,1,S,M,14,TRUE
1468,1,L,N,14,FALSE
1469,1,M,J,14,TRUE
1470,0,L,K.L,14,TRUE
1471,1,S,G,14,FALSE
1472,1,S,G,14,TRUE
1473,1,L,C,14,FALSE
1474,1,L,G,14,TRUE
1475,1,L,C,28,FALSE
1476,1,S,H,14,FALSE
1477,1,L,C,14,FALSE
1478,1,L,H,14,TRUE
1479,1,S,G,14,FALSE
1480,1,M,G,02,TRUE
1481,1,L,N,14,TRUE
1482,1,S,R.S,14,FALSE
1483,1,L,D.E,14,FALSE
1484,1,L,K.L,10,TRUE
1485,0,L,P,14,TRUE
1486,1,L,Q,14,FALSE
1487,0,M,Q,14,TRUE
1488,1,L,G,14,FALSE
1489,1,M,I,14,FALSE
1490,1,M,I,14,FALSE
1491,1,M,C,14,TRUE
1492,1,L,G,12,FALSE
1493,1,M,C,14,TRUE
1494,1,L,I,14,TRUE
1495,1,M,C,14,TRUE
1496,0,L,P,14,FALSE
1497,1,M,C,14,TRUE
1498,1,M,C,14,TRUE
1499,1,S,F,14,TRUE
1500,1,M,G,14,FALSE
1501,1,S,G,14,FALSE
1502,1,L,F,16,FALSE
1503,1,S,G,14,TRUE
1504,1,S,C,14,TRUE
1505,1,L,I,02,FALSE
1506,1,M,C,14,TRUE
1507,1,S,C,14,TRUE
1508,1,S,N,14,FALSE
1509,1,L,C,06,FALSE
1510,1,M,C,14,FALSE
1511,1,S,R.S,14,FALSE
1512,1,L,M,14,FALSE
1513,1,S,M,14,TRUE
1514,1,S,G,24,TRUE
1515,1,L,C,14,FALSE
1516,1,L,H,14,FALSE
1517,0,L,P,14,TRUE
1518,1,M,C,14,FALSE
1519,1,L,F,14,TRUE
1520,1,L,C,14,TRUE
1521,1,L,C,14,TRUE
1522,1,M,G,14,TRUE
1523,1,L,C,14,FALSE
1524,1,S,C,14,TRUE
1525,1,L,G,14,FALSE
1526,1,M,K.L,14,TRUE
1527,0,L,Q,14,FALSE
1528,0,L,P,14,FALSE
1529,0,L,P,14,FALSE
1530,1,S,M,14,TRUE
1531,1,L,C,18,FALSE
1532,1,L,C,14,FALSE
1533,1,M,G,14,TRUE
1534,1,M,G,14,TRUE
1535,1,M,C,26,TRUE
1536,1,L,G,14,FALSE
1537,1,M,G,14,TRUE
1538,1,L,Q,14,TRUE
1539,0,L,O,32,TRUE
1540,1,L,C,14,TRUE
1541,1,L,C,10,FALSE
1542,1,M,C,14,FALSE
1543,1,S,F,14,TRUE
1544,0,L,Q,14,FALSE
1545,1,L,C,24,FALSE
1546,1,M,G,14,FALSE
1547,1,M,F,14,TRUE
1548,1,M,I,14,TRUE
1549,1,L,D.E,08,TRUE
1550,1,L,N,14,FALSE
1551,1,L,C,14,FALSE
1552,1,L,C,02,FALSE
1553,1,S,F,14,TRUE
1554,0,M,P,14,FALSE
1555,0,M,P,14,TRUE
1556,0,M,P,14,TRUE
1557,0,L,P,14,TRUE
1558,0,M,P,14,TRUE
1559,0,L,P,14,FALSE
1560,0,M,P,14,TRUE
1561,0,M,P,14,FALSE
1562,0,M,P,14,FALSE
1563,0,L,Q,14,FALSE
1564,0,M,P,14,FALSE
1565,0,M,P,14,TRUE
1566,0,M,P,14,TRUE
1567,0,M,P,14,TRUE
1568,0,M,P,14,TRUE
1569,0,M,P,14,TRUE
1570,0,M,P,14,TRUE
1571,1,M,M,14,TRUE
1572,1,S,I,14,FALSE
1573,1,S,I,14,TRUE
1574,1,S,G,14,TRUE
1575,1,M,G,14,TRUE
1576,1,S,K.L,14,TRUE
1577,0,L,P,14,TRUE
1578,1,M,I,14,FALSE
1579,0,L,O,14,TRUE
1580,1,L,H,04,TRUE
1581,0,S,O,14,TRUE
1582,1,S,I,14,FALSE
1583,1,S,G,14,FALSE
1584,1,S,M,14,TRUE
1585,1,S,F,14,TRUE
1586,1,S,I,24,TRUE
1587,1,L,H,14,FALSE
1588,1,M,F,14,TRUE
1589,1,S,Q,14,TRUE
1590,1,S,R.S,14,FALSE
1591,1,M,G,18,TRUE
1592,1,S,G,14,TRUE
1593,1,M,G,14,TRUE
1594,1,L,J,04,FALSE
1595,1,L,Q,14,FALSE
1596,0,L,H,14,FALSE
1597,1,M,G,14,TRUE
1598,1,L,C,14,FALSE
1599,1,M,G,14,FALSE
1600,1,S,H,14,TRUE
1601,0,L,D.E,14,FALSE
1602,1,L,C,28,TRUE
1603,1,L,N,14,TRUE
1604,1,L,G,14,TRUE
1605,1,S,G,14,FALSE
1606,1,S,F,14,TRUE
1607,1,S,M,14,TRUE
1608,1,L,H,14,FALSE
1609,0,L,P,14,FALSE
1610,1,M,G,14,FALSE
1611,0,L,I,14,TRUE
1612,1,M,G,14,TRUE
1613,1,S,I,14,FALSE
1614,1,S,G,14,TRUE
1615,1,S,C,14,TRUE
1616,1,M,G,14,TRUE
1617,1,M,G,14,TRUE
1618,1,S,F,14,TRUE
1619,1,M,G,14,TRUE
1620,1,M,Q,14,TRUE
1621,1,L,K.L,14,FALSE
1622,1,L,N,10,FALSE
1623,1,S,G,14,TRUE
1624,1,S,M,14,TRUE
1625,1,S,M,14,TRUE
1626,1,L,K.L,14,TRUE
1627,1,L,C,14,FALSE
1628,0,L,P,14,FALSE
1629,1,S,F,06,TRUE
1630,0,L,P,14,TRUE
1631,1,L,M,14,TRUE
1632,1,L,I,12,FALSE
1633,0,L,C,14,TRUE
1634,1,L,N,14,FALSE
1635,1,S,I,14,FALSE
1636,1,L,H,14,FALSE
1637,1,L,C,10,TRUE
1638,1,L,C,14,FALSE
1639,1,L,N,14,FALSE
1640,1,L,N,14,FALSE
1641,1,S,G,14,FALSE
1642,1,L,G,14,FALSE
1643,1,S,F,14,TRUE
1644,1,S,M,14,TRUE
1645,1,M,H,14,TRUE
1646,0,L,P,14,FALSE
1647,0,M,Q,14,TRUE
1648,1,L,I,14,FALSE
1649,1,S,M,14,TRUE
1650,0,L,K.L,14,TRUE
1651,1,M,I,14,TRUE
1652,1,L,M,24,FALSE
1653,1,L,Q,14,TRUE
1654,1,M,F,14,TRUE
1655,1,S,R.S,14,TRUE
1656,1,M,C,14,TRUE
1657,0,L,P,14,TRUE
1658,1,M,F,14,TRUE
1659,1,L,N,14,FALSE
1660,1,M,I,14,TRUE
1661,1,L,C,14,FALSE
1662,1,L,J,14,FALSE
1663,1,S,D.E,14,TRUE
1664,1,S,C,14,TRUE
1665,0,L,P,14,FALSE
1666,0,L,R.S,14,FALSE
1667,0,L,Q,14,FALSE
1668,0,L,P,14,FALSE
1669,1,S,R.S,14,FALSE
1670,1,M,F,14,TRUE
1671,0,L,P,14,TRUE
1672,0,L,H,24,TRUE
1673,0,M,H,14,FALSE
1674,1,M,G,14,TRUE
1675,1,L,C,14,TRUE
1676,1,S,G,14,FALSE
1677,1,L,N,16,FALSE
1678,1,M,G,14,FALSE
1679,1,S,G,14,TRUE
1680,0,L,O,14,TRUE
1681,1,S,H,14,TRUE
1682,1,L,C,14,FALSE
1683,1,M,I,28,FALSE
1684,1,M,C,02,FALSE
1685,1,S,I,02,TRUE
1686,1,L,C,02,FALSE
1687,1,S,C,02,TRUE
1688,1,L,C,02,FALSE
1689,1,M,F,02,TRUE
1690,1,L,C,02,FALSE
1691,1,L,C,02,FALSE
1692,1,S,F,02,TRUE
1693,1,L,G,02,FALSE
1694,0,M,P,02,TRUE
1695,1,L,C,02,FALSE
1696,1,L,M,02,FALSE
1697,1,M,F,02,TRUE
1698,1,M,F,02,TRUE
1699,1,L,N,02,TRUE
1700,1,S,G,02,FALSE
1701,1,S,G,02,TRUE
1702,1,S,N,02,TRUE
1703,1,S,F,02,TRUE
1704,0,M,P,02,TRUE
1705,1,S,C,02,FALSE
1706,1,L,H,02,TRUE
1707,1,M,C,02,TRUE
1708,1,S,M,02,TRUE
1709,1,L,H,02,FALSE
1710,1,M,F,02,TRUE
1711,1,S,C,02,TRUE
1712,1,L,H,02,FALSE
1713,1,L,C,02,FALSE
1714,1,S,C,02,TRUE
1715,1,S,D.E,02,TRUE
1716,1,S,I,02,TRUE
1717,1,S,F,02,TRUE
1718,1,L,G,02,FALSE
1719,1,S,J,02,TRUE
1720,1,S,H,02,FALSE
1721,1,S,M,02,FALSE
1722,1,M,H,02,FALSE
1723,0,L,K.L,02,TRUE
1724,1,S,F,02,TRUE
1725,1,S,F,02,TRUE
1726,1,S,I,02,FALSE
1727,1,M,N,10,TRUE
1728,1,S,G,02,TRUE
1729,1,S,G,02,TRUE
1730,0,L,R.S,02,FALSE
1731,1,S,G,02,TRUE
1732,1,S,M,02,TRUE
1733,1,M,F,02,TRUE
1734,1,S,C,02,TRUE
1735,1,S,F,02,TRUE
1736,1,S,H,02,TRUE
1737,1,L,C,02,FALSE
1738,1,S,I,02,TRUE
1739,1,S,N,02,FALSE
1740,0,L,P,02,TRUE
1741,1,M,P,02,FALSE
1742,1,S,F,02,TRUE
1743,1,M,F,02,TRUE
1744,1,L,C,02,FALSE
1745,1,L,H,02,TRUE
1746,1,S,D.E,02,TRUE
1747,1,M,F,02,FALSE
1748,1,M,C,02,TRUE
1749,1,S,I,02,TRUE
1750,1,S,G,02,TRUE
1751,1,S,G,02,TRUE
1752,1,S,F,02,TRUE
1753,1,M,F,02,TRUE
1754,0,M,Q,02,FALSE
1755,1,S,C,02,FALSE
1756,1,S,H,02,FALSE
1757,1,S,I,02,TRUE
1758,1,L,C,02,FALSE
1759,1,M,C,02,TRUE
1760,1,S,I,02,TRUE
1761,1,S,C,02,TRUE
1762,1,S,I,02,FALSE
1763,1,S,K.L,02,TRUE
1764,1,S,N,02,TRUE
1765,1,M,H,02,TRUE
1766,1,S,I,02,TRUE
1767,1,S,G,02,FALSE
1768,1,L,N,02,FALSE
1769,1,M,R.S,02,TRUE
1770,1,M,Q,02,FALSE
