id,private,size,nace,region,weight
5302,0,M,P,10,6
5303,1,L,C,10,1
5304,1,L,F,10,1
5305,1,L,G,10,2
5306,0,L,P,10,1
5307,1,L,C,10,1
5308,1,M,M,10,12
5309,1,L,M,10,1
5310,0,L,Q,10,1
5311,1,S,J,10,19
5312,1,L,C,10,1
5313,1,S,J,10,19
5314,1,L,H,12,1
5315,1,M,C,12,19
5316,1,S,F,12,83
5317,1,M,F,12,18
5318,1,S,K.L,12,16
5319,1,L,C,16,1
5320,1,M,F,12,1
5321,1,M,C,12,20
5322,1,L,G,12,1
5323,1,L,C,12,20
5324,1,L,C,12,1
5325,1,L,C,12,1
5326,0,M,H,12,2
5327,1,L,C,12,1
5328,1,L,C,12,1
5329,1,S,Q,12,11
5330,1,L,C,12,1
5331,1,L,H,12,2
5332,1,L,F,12,2
5333,0,S,O,12,1
5334,0,S,O,12,1
5335,1,L,F,12,1
5336,1,L,I,12,1
5337,1,M,I,12,16
5338,1,L,C,12,1
5339,1,S,I,12,35
5340,1,L,C,12,1
5341,1,S,D.E,12,1
5342,1,L,F,12,1
5343,1,S,C,12,63
5344,1,L,G,12,1
5345,1,L,G,12,23
5346,1,S,R.S,12,61
5347,1,L,C,28,1
5348,1,L,F,28,1
5349,1,L,F,28,1
5350,1,L,C,28,1
5351,0,L,O,28,1
5352,1,L,F,28,1
5353,0,L,H,28,1
5354,1,L,C,28,2
5355,1,M,F,28,1
5356,1,L,G,28,1
5357,0,L,P,28,1
5358,1,M,F,28,2
5359,1,L,F,28,1
5360,1,L,C,28,1
5361,1,M,F,28,1
5362,0,L,D.E,28,1
5363,1,S,C,28,87
5364,1,L,C,28,1
5365,1,M,F,28,11
5366,0,M,O,28,4
5367,0,L,O,28,1
5368,0,L,O,28,1
5369,0,S,O,28,1
5370,0,M,O,28,4
5371,0,S,O,28,1
5372,0,S,O,28,1
5373,1,M,F,28,1
5374,0,M,Q,28,10
5375,0,M,R.S,28,1
5376,0,M,O,28,4
5377,1,M,R.S,28,1
5378,1,L,D.E,14,1
5379,1,L,C,28,1
5380,0,L,Q,28,1
5381,1,L,C,28,1
5382,1,S,R.S,28,55
5383,1,L,C,28,1
5384,1,L,C,28,1
5385,0,M,O,28,4
5386,0,M,O,28,4
5387,0,L,O,28,1
5388,0,L,Q,28,1
5389,1,S,F,28,74
5390,1,L,C,28,1
5391,0,L,P,28,1
5392,0,M,I,28,2
5393,1,L,M,28,1
5394,0,S,O,28,1
5395,0,S,O,28,1
5396,1,M,F,28,14
5397,1,L,G,28,1
5398,1,L,C,28,1
5399,1,L,H,28,1
5400,0,L,P,28,1
5401,0,L,K.L,28,1
5402,0,S,R.S,28,4
5403,1,L,I,28,1
5404,1,L,C,08,1
5405,1,M,M,28,1
5406,1,S,K.L,28,20
5407,0,L,M,28,1
5408,1,L,C,16,1
5409,0,L,O,16,1
5410,1,L,C,16,1
5411,1,L,G,16,1
5412,1,L,F,24,1
5413,1,L,C,16,1
5414,1,L,C,16,1
5415,1,L,C,24,1
5416,1,L,C,24,1
5417,1,L,C,16,1
5418,1,L,C,24,1
5419,1,L,C,16,1
5420,1,L,C,16,1
5421,0,L,O,16,1
5422,0,M,M,16,1
5423,0,L,D.E,16,1
5424,0,L,D.E,16,1
5425,0,M,R.S,16,1
5426,0,M,R.S,16,1
5427,0,L,D.E,16,1
5428,1,L,C,16,16
5429,0,L,D.E,16,1
5430,0,M,R.S,16,1
5431,1,L,C,16,1
5432,1,M,M,16,1
5433,0,M,R.S,16,1
5434,1,L,C,16,1
5435,1,M,G,16,1
5436,1,L,C,16,1
5437,1,L,C,16,1
5438,1,L,C,16,1
5439,0,L,Q,16,1
5440,1,L,C,16,1
5441,1,L,C,16,1
5442,1,S,F,16,51
5443,1,M,M,16,1
5444,1,M,K.L,16,1
5445,1,L,C,28,1
5446,1,L,C,26,1
5447,1,L,C,10,1
5448,1,L,C,16,1
5449,0,L,D.E,16,1
5450,1,L,H,16,1
5451,1,L,C,16,1
5452,1,M,G,16,1
5453,1,L,C,16,1
5454,1,L,F,16,2
5455,1,L,C,18,1
5456,1,M,F,16,22
5457,0,L,Q,16,1
5458,1,L,C,16,1
5459,0,M,Q,16,1
5460,1,L,C,16,1
5461,1,S,D.E,16,2
5462,0,L,K.L,16,1
5463,0,L,H,16,1
5464,1,L,C,16,1
5465,1,M,F,16,22
5466,1,L,C,16,1
5467,1,L,D.E,16,1
5468,0,L,O,16,1
5469,0,S,M,16,35
5470,0,S,O,16,1
5471,0,S,O,16,1
5472,0,S,O,16,1
5473,0,S,O,16,1
5474,0,S,O,16,1
5475,0,L,K.L,16,1
5476,1,L,C,16,1
5477,1,S,Q,16,15
5478,1,M,F,16,23
5479,0,M,Q,16,1
5480,1,L,C,16,1
5481,1,L,C,16,1
5482,1,L,C,16,1
5483,1,M,J,16,1
5484,1,L,C,16,1
5485,1,S,M,02,30
5486,0,M,P,16,1
5487,0,L,O,16,1
5488,0,L,C,16,1
5489,1,L,C,16,1
5490,1,L,N,24,1
5491,0,L,Q,16,1
5492,1,L,C,16,1
5493,1,L,H,16,1
5494,0,M,Q,16,1
5495,1,M,M,16,1
5496,1,M,J,16,1
5497,0,L,O,16,1
5498,1,L,G,16,1
5499,0,L,P,16,1
5500,1,L,G,16,1
5501,1,S,G,24,136
5502,1,L,C,16,17
5503,1,M,J,16,1
5504,1,S,C,02,52
5505,1,M,N,16,2
5506,1,L,H,16,1
5507,1,L,H,22,1
5508,1,L,F,14,1
5509,0,S,R.S,14,7
5510,0,M,D.E,14,1
5511,1,L,C,20,1
5512,1,M,G,14,39
5513,0,L,Q,14,1
5514,0,S,O,14,1
5515,1,L,C,14,1
5516,1,M,G,14,26
5517,1,L,H,14,1
5518,0,L,R.S,14,1
5519,1,L,D.E,14,1
5520,1,L,C,10,2
5521,1,M,G,30,30
5522,1,L,C,30,1
5523,1,L,C,32,1
5524,1,L,C,30,1
5525,1,L,C,30,1
5526,1,L,C,30,1
5527,1,L,C,32,1
5528,0,M,D.E,30,1
5529,0,L,P,30,1
5530,0,L,Q,32,1
5531,0,L,O,30,1
5532,0,L,O,30,1
5533,0,L,O,30,1
5534,0,M,O,30,5
5535,0,S,O,30,1
5536,1,L,C,30,1
5537,1,L,C,30,2
5538,1,L,C,30,1
5539,1,M,F,30,26
5540,0,M,P,30,8
5541,1,L,C,30,1
5542,1,L,F,10,1
5543,0,L,K.L,10,1
5544,1,M,F,10,1
5545,1,M,C,28,16
5546,1,L,C,10,1
5547,1,L,F,10,1
5548,1,L,F,10,1
5549,1,M,C,10,18
5550,1,M,F,10,2
5551,1,L,C,10,1
5552,1,L,C,10,1
5553,1,L,C,10,2
5554,1,L,G,10,2
5555,1,L,C,10,1
5556,1,M,F,10,1
5557,1,M,C,10,18
5558,1,L,C,16,2
5559,1,L,C,10,2
5560,1,M,F,10,12
5561,0,L,Q,10,1
5562,1,S,G,10,265
5563,1,L,I,24,1
5564,1,L,I,16,1
5565,1,L,I,24,1
5566,1,L,I,16,1
5567,1,L,I,24,1
5568,0,L,O,10,1
5569,0,M,O,10,6
5570,0,M,O,10,6
5571,0,S,O,10,1
5572,0,S,O,10,1
5573,0,L,O,10,1
5574,0,S,O,10,1
5575,1,L,C,10,1
5576,0,L,K.L,10,1
5577,1,M,H,10,2
5578,1,M,I,10,2
5579,1,M,F,10,12
5580,1,L,H,10,1
5581,1,L,C,10,1
5582,1,L,C,28,1
5583,0,L,H,10,1
5584,1,L,C,10,1
5585,1,L,C,10,1
5586,1,M,C,10,17
5587,1,L,H,30,1
5588,1,M,F,10,1
5589,1,L,C,14,1
5590,1,L,C,14,1
5591,1,M,F,10,12
5592,1,M,F,14,34
5593,1,L,G,14,2
5594,1,L,H,14,1
5595,1,L,C,10,1
5596,1,L,C,14,1
5597,1,M,C,14,66
5598,0,L,G,14,1
5599,0,M,D.E,10,1
5600,1,L,C,10,2
5601,0,L,Q,10,1
5602,1,L,J,14,1
5603,1,L,C,14,25
5604,1,M,M,04,1
5605,1,L,C,14,1
5606,1,M,F,14,20
5607,1,L,H,14,1
5608,1,M,K.L,04,12
5609,1,L,D.E,14,1
5610,1,L,C,30,1
5611,0,L,O,30,1
5612,1,L,J,30,1
5613,1,L,G,30,2
5614,1,L,M,14,1
5615,0,L,C,30,2
5616,1,L,C,30,1
5617,1,M,F,30,2
5618,1,L,C,30,1
5619,1,L,G,30,1
5620,1,L,C,30,1
5621,1,M,G,30,26
5622,1,L,C,30,1
5623,1,L,C,30,1
5624,1,L,C,30,1
5625,1,M,C,30,18
5626,1,L,G,30,1
5627,1,M,J,30,1
5628,1,L,C,30,1
5629,1,L,C,30,1
5630,0,L,O,30,1
5631,1,L,C,30,1
5632,1,L,C,14,1
5633,1,L,C,30,1
5634,1,L,C,30,1
5635,1,L,C,30,1
5636,1,M,K.L,30,6
5637,1,L,G,30,1
5638,1,L,C,30,1
5639,1,L,M,30,1
5640,1,L,C,32,1
5641,1,L,C,32,1
5642,1,L,C,14,1
5643,1,L,M,30,1
5644,1,L,C,30,1
5645,0,L,C,30,1
5646,1,L,G,30,1
5647,1,S,H,30,35
5648,1,L,N,30,1
5649,1,L,F,30,1
5650,1,L,G,30,1
5651,1,L,C,30,1
5652,1,L,C,30,1
5653,1,L,G,30,2
5654,1,L,C,30,1
5655,1,L,C,30,1
5656,1,L,C,30,1
5657,1,L,F,30,1
5658,1,L,C,30,1
5659,1,L,C,30,1
5660,1,L,K.L,12,1
5661,1,L,C,30,1
5662,0,M,O,30,5
5663,1,M,C,30,18
5664,1,L,C,30,1
5665,1,L,C,30,1
5666,1,L,I,30,2
5667,0,L,H,30,2
5668,0,L,M,30,1
5669,1,M,G,30,25
5670,0,L,R.S,30,1
5671,1,L,C,30,1
5672,1,M,J,30,1
5673,0,L,P,30,1
5674,1,S,K.L,30,6
5675,1,L,N,30,1
5676,1,S,M,30,45
5677,1,L,F,14,1
5678,1,L,K.L,30,2
5679,1,L,C,30,1
5680,1,M,G,10,15
5681,1,L,D.E,30,1
5682,0,L,H,30,1
5683,1,L,C,30,1
5684,0,L,Q,30,1
5685,1,L,C,30,1
5686,1,L,C,22,1
5687,1,L,C,08,1
5688,1,L,H,30,1
5689,1,L,I,30,1
5690,0,L,Q,30,1
5691,1,M,F,30,19
5692,0,L,C,30,1
5693,1,L,C,30,2
5694,1,M,P,30,8
5695,1,L,M,30,1
5696,1,M,G,30,30
5697,0,L,O,30,1
5698,1,M,G,28,1
5699,0,M,O,30,5
5700,0,L,O,30,1
5701,0,L,O,30,1
5702,0,L,O,30,1
5703,1,L,C,30,1
5704,0,L,Q,30,1
5705,1,L,C,14,1
5706,1,M,I,30,12
5707,0,M,P,30,7
5708,1,S,D.E,30,2
5709,0,L,D.E,30,1
5710,0,L,D.E,30,1
5711,1,L,G,30,1
5712,1,L,C,30,1
5713,1,L,F,14,1
5714,1,M,D.E,30,1
5715,1,L,H,30,2
5716,0,L,O,30,1
5717,1,M,D.E,30,1
5718,1,M,F,30,25
5719,1,L,C,30,1
5720,0,L,H,30,2
5721,1,M,I,30,1
5722,1,L,N,30,1
5723,1,L,J,30,1
5724,0,L,F,30,1
5725,1,L,C,30,1
5726,1,L,G,30,1
5727,1,S,F,30,367
5728,1,L,G,30,1
5729,1,L,G,30,1
5730,0,L,R.S,30,1
5731,1,M,J,30,1
5732,1,M,I,30,12
5733,0,L,P,30,1
5734,1,L,G,28,2
5735,1,L,G,02,1
5736,1,L,C,30,1
5737,1,L,G,30,2
5738,0,M,P,30,9
5739,1,L,C,30,2
5740,1,M,F,30,1
5741,1,L,G,30,1
5742,1,M,N,30,19
5743,1,L,K.L,30,2
5744,1,S,J,30,7
5745,1,L,G,14,1
5746,1,L,G,30,1
5747,1,M,F,30,2
5748,1,L,C,30,1
5749,0,L,Q,30,1
5750,1,L,C,30,1
5751,1,L,G,30,1
5752,1,L,C,32,1
5753,1,S,C,30,219
5754,1,S,J,30,7
5755,1,M,C,30,28
5756,1,L,C,30,1
5757,1,L,C,24,1
5758,1,L,C,30,1
5759,1,S,H,30,120
5760,1,L,N,14,1
5761,1,L,C,30,1
5762,1,M,G,22,1
5763,1,L,K.L,14,1
5764,1,L,G,30,1
5765,1,S,Q,30,14
5766,1,L,G,30,2
5767,1,L,H,30,2
5768,1,L,G,30,26
5769,1,L,F,30,1
5770,1,S,C,30,59
5771,0,L,O,30,1
5772,1,L,C,30,1
5773,1,L,C,30,1
5774,1,L,C,30,1
5775,1,L,D.E,30,1
5776,0,M,R.S,30,8
5777,1,M,G,08,2
5778,1,M,G,08,1
5779,0,L,O,30,1
5780,0,L,H,30,1
5781,1,M,G,32,1
5782,1,L,C,30,1
5783,1,M,M,30,1
5784,1,L,C,30,1
5785,1,M,G,02,19
5786,1,M,G,08,1
5787,0,L,Q,30,1
5788,1,L,C,30,2
5789,1,L,K.L,30,3
5790,1,M,G,16,1
5791,1,M,G,08,1
5792,1,M,G,08,1
5793,0,M,O,18,4
5794,1,M,F,18,1
5795,1,L,G,18,1
5796,0,L,Q,18,1
5797,1,L,G,18,1
5798,0,S,O,18,1
5799,0,L,Q,18,1
5800,0,L,Q,18,1
5801,1,L,G,14,1
5802,1,L,H,18,1
5803,1,M,I,18,11
5804,1,S,R.S,14,66
5805,1,L,C,14,1
5806,1,L,N,14,2
5807,0,L,Q,14,1
5808,1,M,D.E,14,1
5809,0,L,Q,14,1
5810,0,L,Q,14,1
5811,0,L,Q,14,1
5812,0,S,O,14,1
5813,0,S,O,14,1
5814,1,M,C,14,34
5815,1,L,C,14,1
5816,1,M,G,14,39
5817,1,S,D.E,14,2
5818,1,L,C,14,1
5819,1,L,H,14,1
5820,1,S,C,14,66
5821,1,L,G,14,2
5822,0,L,D.E,14,1
5823,1,L,C,14,1
5824,1,M,G,14,39
5825,1,L,J,14,1
5826,1,L,C,14,1
5827,0,L,Q,14,1
5828,1,L,G,14,1
5829,0,M,O,14,9
5830,0,S,O,14,1
5831,1,M,G,14,39
5832,0,S,O,14,1
5833,0,L,C,14,1
5834,1,L,H,14,1
5835,1,L,C,14,1
5836,1,L,C,14,2
5837,1,L,C,14,1
5838,1,L,C,18,1
5839,1,S,M,18,49
5840,1,L,J,18,1
5841,1,L,F,18,1
5842,1,L,G,18,1
5843,1,L,M,18,1
5844,1,L,G,18,1
5845,1,M,F,18,1
5846,1,L,C,14,2
5847,0,L,O,18,1
5848,1,L,Q,18,1
5849,0,L,D.E,18,1
5850,1,L,C,18,1
5851,1,L,C,18,1
5852,1,L,C,18,1
5853,1,L,C,18,1
5854,1,L,C,30,1
5855,1,L,C,18,1
5856,1,L,I,12,1
5857,1,L,H,18,1
5858,1,L,F,18,1
5859,1,L,C,18,1
5860,1,L,G,18,1
5861,1,L,G,18,1
5862,0,L,O,18,1
5863,1,M,N,18,1
5864,1,L,K.L,18,1
5865,1,M,F,18,1
5866,1,L,C,14,1
5867,1,L,C,18,1
5868,1,L,C,18,1
5869,0,S,O,18,1
5870,0,L,O,18,1
5871,0,L,O,18,1
5872,0,M,O,18,4
5873,1,M,F,18,1
5874,1,L,G,18,1
5875,0,M,D.E,18,1
5876,0,L,Q,18,1
5877,1,L,C,18,1
5878,1,M,G,18,2
5879,1,L,G,18,1
5880,1,L,H,18,1
5881,1,S,G,18,184
5882,1,L,C,18,16
5883,0,L,O,18,1
5884,1,L,C,18,1
5885,0,M,R.S,18,1
5886,1,L,H,18,1
5887,1,L,C,18,1
5888,1,L,G,18,1
5889,1,M,J,18,2
5890,0,M,M,18,1
5891,1,M,H,18,2
5892,1,L,C,18,2
5893,1,L,F,18,1
5894,1,M,H,18,1
5895,1,M,H,14,80
5896,1,L,C,14,1
5897,1,L,C,14,1
5898,1,L,C,18,1
5899,1,L,C,30,1
5900,1,L,C,06,1
5901,1,S,H,14,39
5902,1,L,C,14,1
5903,1,S,R.S,02,58
5904,1,L,G,14,2
5905,1,L,C,14,1
5906,1,L,C,14,1
5907,0,M,Q,14,19
5908,1,L,C,14,2
5909,1,L,C,30,1
5910,1,L,C,14,1
5911,1,L,F,14,1
5912,1,L,G,14,1
5913,1,M,C,14,34
5914,1,L,C,14,1
5915,0,L,O,14,9
5916,0,L,O,14,1
5917,0,L,O,06,1
5918,0,L,O,14,1
5919,0,L,O,14,1
5920,1,L,C,14,26
5921,1,L,R.S,14,1
5922,1,L,C,14,1
5923,0,L,Q,14,1
5924,0,S,O,14,1
5925,0,M,O,14,9
5926,0,M,R.S,14,6
5927,1,L,G,14,1
5928,0,L,Q,14,1
5929,0,S,R.S,14,8
5930,1,M,D.E,14,11
5931,1,L,H,14,1
5932,1,L,G,10,1
5933,1,L,C,16,1
5934,1,L,H,10,1
5935,1,M,D.E,10,10
5936,1,L,C,10,1
5937,1,L,C,10,1
5938,1,S,D.E,10,2
5939,1,L,G,10,1
5940,1,S,K.L,10,13
5941,1,L,G,10,1
5942,0,S,R.S,10,4
5943,1,S,G,10,455
5944,1,S,I,10,141
5945,1,M,F,10,13
5946,1,L,C,10,1
5947,1,M,F,10,12
5948,1,L,C,12,1
5949,0,L,D.E,10,1
5950,0,L,D.E,10,1
5951,0,L,Q,10,1
5952,1,L,C,10,1
5953,1,L,N,14,1
5954,1,M,H,10,39
5955,0,L,O,10,1
5956,0,L,O,10,1
5957,0,S,O,10,1
5958,0,M,P,10,7
5959,1,L,C,10,1
5960,1,L,C,10,1
5961,1,L,C,06,1
5962,0,M,R.S,10,5
5963,1,L,C,22,1
5964,1,M,C,22,15
5965,1,L,C,22,1
5966,1,M,F,22,1
5967,1,M,H,22,14
5968,1,M,F,32,1
5969,1,L,C,22,2
5970,1,L,C,22,1
5971,1,L,G,22,2
5972,1,L,C,22,1
5973,1,L,C,22,1
5974,0,L,D.E,22,1
5975,1,L,C,22,1
5976,1,S,D.E,22,2
5977,1,L,C,22,1
5978,0,L,Q,22,1
5979,0,L,O,22,1
5980,0,S,O,22,1
5981,1,L,C,22,1
5982,1,L,N,22,1
5983,1,L,N,22,1
5984,1,L,N,32,1
5985,1,L,C,22,1
5986,1,L,C,22,1
5987,0,L,Q,22,1
5988,1,M,H,22,14
5989,1,L,C,22,1
5990,0,L,H,22,1
5991,1,L,C,22,2
5992,1,L,C,22,1
5993,1,M,F,22,19
5994,1,S,M,22,25
5995,1,L,I,28,1
5996,1,L,H,20,2
5997,1,L,C,20,2
5998,0,L,D.E,20,1
5999,1,M,G,28,1
6000,1,M,I,20,1
6001,1,M,C,20,12
6002,0,M,Q,28,10
6003,1,M,G,28,13
6004,1,L,G,20,1
6005,1,S,C,28,88
6006,0,L,Q,28,2
6007,1,M,F,28,1
6008,1,L,J,20,1
6009,0,L,Q,28,1
6010,1,L,C,20,1
6011,1,L,C,28,1
6012,0,M,D.E,28,4
6013,1,L,C,20,1
6014,1,M,F,28,1
6015,1,L,C,28,1
6016,0,S,O,20,1
6017,1,L,C,20,1
6018,1,L,C,14,1
6019,1,L,C,20,1
6020,1,S,J,20,9
6021,1,L,G,20,1
6022,1,M,C,32,15
6023,1,M,Q,32,7
6024,1,L,C,22,1
6025,1,L,F,22,1
6026,1,M,C,32,16
6027,0,L,D.E,32,1
6028,0,L,D.E,32,1
6029,0,L,K.L,32,1
6030,1,L,J,32,1
6031,0,S,O,32,1
6032,0,L,O,32,1
6033,0,M,O,32,5
6034,1,M,H,32,21
6035,0,L,Q,32,1
6036,0,L,Q,32,1
6037,0,L,Q,32,1
6038,1,S,C,32,140
6039,1,L,C,32,1
6040,1,M,G,32,14
6041,1,S,J,32,7
6042,1,L,G,32,2
6043,1,M,G,32,1
6044,1,L,C,24,1
6045,0,M,D.E,32,1
6046,1,L,C,32,1
6047,1,L,C,14,2
6048,1,M,G,32,1
6049,1,L,G,32,1
6050,1,L,C,32,1
6051,0,L,F,32,1
6052,1,L,C,32,1
6053,1,L,D.E,32,1
6054,1,L,K.L,32,1
6055,1,L,C,32,1
6056,1,L,G,32,1
6057,1,L,C,32,1
6058,1,L,C,32,1
6059,1,M,G,32,14
6060,1,M,J,32,1
6061,1,L,C,32,1
6062,0,L,C,32,1
6063,1,L,C,32,1
6064,1,L,C,22,1
6065,1,L,C,32,1
6066,1,L,C,32,1
6067,1,L,Q,32,1
6068,0,L,H,32,1
6069,1,L,G,32,2
6070,1,L,F,32,1
6071,1,L,C,12,1
6072,1,L,J,32,1
6073,0,L,R.S,32,1
6074,1,L,C,28,1
6075,1,L,H,32,1
6076,0,L,O,32,1
6077,0,M,K.L,32,1
6078,0,L,O,32,1
6079,1,M,H,32,1
6080,0,S,O,32,1
6081,1,L,C,32,1
6082,0,S,O,32,1
6083,0,S,O,32,1
6084,0,L,H,32,1
6085,0,L,H,32,1
6086,1,L,C,26,1
6087,1,S,D.E,32,2
6088,1,L,C,32,1
6089,1,M,G,32,17
6090,0,M,Q,32,9
6091,1,L,J,32,1
6092,0,L,Q,32,2
6093,1,M,C,32,16
6094,1,M,F,32,2
6095,1,L,I,32,1
6096,1,M,F,32,2
6097,1,L,H,32,1
6098,1,L,H,32,1
6099,0,M,O,32,5
6100,0,M,O,32,5
6101,1,M,J,32,1
6102,1,M,J,32,1
6103,1,L,C,32,1
6104,0,M,Q,32,8
6105,0,L,D.E,32,1
6106,0,L,O,32,1
6107,1,L,C,32,1
6108,1,S,K.L,32,11
6109,1,L,H,32,2
6110,1,L,C,32,1
6111,1,M,J,32,2
6112,0,L,Q,32,1
6113,0,M,R.S,32,4
6114,0,L,Q,32,1
6115,1,L,C,32,1
6116,1,L,C,14,1
6117,1,L,H,26,2
6118,0,L,C,18,1
6119,1,M,G,26,1
6120,1,M,F,26,13
6121,1,M,R.S,18,3
6122,1,L,F,18,1
6123,1,L,C,06,2
6124,1,L,C,18,1
6125,1,L,C,26,1
6126,1,M,C,18,15
6127,1,L,C,06,1
6128,1,L,C,26,1
6129,0,L,D.E,18,1
6130,0,L,D.E,26,1
6131,1,M,K.L,18,6
6132,1,M,G,26,1
6133,0,L,O,18,1
6134,0,L,O,18,1
6135,0,M,O,26,4
6136,0,S,O,18,1
6137,1,S,Q,18,17
6138,0,L,D.E,18,1
6139,1,L,C,18,1
6140,1,L,D.E,18,1
6141,1,M,J,18,1
6142,1,L,C,18,1
6143,1,M,Q,18,11
6144,1,M,Q,18,11
6145,1,L,C,18,1
6146,1,L,G,18,1
6147,1,L,H,18,1
6148,1,M,C,12,20
6149,1,L,G,18,1
6150,1,L,F,12,1
6151,0,L,Q,12,1
6152,1,L,C,18,1
6153,1,L,G,12,1
6154,1,M,K.L,12,1
6155,0,M,R.S,12,2
6156,1,L,K.L,12,1
6157,1,L,C,18,1
6158,0,L,Q,12,1
6159,1,S,H,18,90
6160,1,M,C,18,23
6161,1,L,H,12,1
6162,1,L,G,12,22
6163,1,L,C,12,1
6164,1,M,F,12,1
6165,1,L,C,18,1
6166,1,L,C,18,1
6167,1,L,H,12,1
6168,1,L,M,12,1
6169,0,M,R.S,12,7
6170,1,L,G,14,1
6171,1,L,C,18,1
6172,1,M,G,18,1
6173,1,L,F,12,1
6174,0,L,O,12,1
6175,0,L,O,18,1
6176,0,L,O,12,1
6177,0,S,O,12,1
6178,0,M,O,12,5
6179,0,M,O,18,4
6180,0,S,O,12,1
6181,0,S,O,12,1
6182,0,S,R.S,12,8
6183,1,M,F,12,22
6184,1,M,F,12,22
6185,1,L,C,12,19
6186,1,L,C,12,1
6187,1,L,G,12,1
6188,1,M,G,12,595
6189,0,L,O,12,1
6190,1,M,C,12,24
6191,1,L,G,12,1
6192,1,S,F,12,83
6193,1,M,J,18,2
6194,0,L,K.L,04,2
6195,1,L,C,28,1
6196,1,L,C,04,1
6197,1,L,C,04,1
6198,1,L,C,04,2
6199,0,L,Q,04,1
6200,1,L,C,04,1
6201,0,L,Q,04,1
6202,1,L,C,04,1
6203,1,L,C,04,1
6204,1,L,C,04,1
6205,1,L,C,32,1
6206,1,L,C,04,22
6207,1,L,C,04,15
6208,1,M,C,04,22
6209,0,L,C,22,1
6210,1,M,D.E,04,5
6211,1,L,G,04,1
6212,1,S,C,04,52
6213,0,L,D.E,04,1
6214,0,L,D.E,04,1
6215,1,L,G,04,1
6216,1,L,Q,04,1
6217,1,L,F,04,1
6218,1,M,C,04,14
6219,1,L,C,04,1
6220,1,L,C,04,1
6221,0,L,M,04,1
6222,1,M,C,04,14
6223,1,L,F,04,1
6224,1,L,G,14,1
6225,0,L,O,04,1
6226,0,L,O,04,4
6227,0,L,O,04,1
6228,0,L,O,28,1
6229,0,S,O,04,1
6230,0,S,O,04,1
6231,0,S,O,04,1
6232,0,S,O,04,1
6233,1,M,M,04,2
6234,1,M,F,04,13
6235,1,L,G,04,2
6236,1,L,G,04,1
6237,0,L,D.E,04,1
6238,0,L,O,04,1
6239,1,L,G,04,1
6240,1,L,C,04,1
6241,1,L,K.L,04,1
6242,1,L,G,04,1
6243,1,M,D.E,04,3
6244,1,L,G,04,1
6245,1,M,F,04,1
6246,1,L,C,04,1
6247,1,S,I,04,74
6248,1,M,K.L,02,1
6249,1,M,D.E,02,1
6250,1,L,C,02,1
6251,1,L,C,02,1
6252,1,M,F,02,1
6253,1,M,G,02,24
6254,0,L,Q,02,1
6255,1,L,C,02,1
6256,1,L,C,02,1
6257,1,L,C,02,1
6258,1,L,C,02,1
6259,1,S,N,02,9
6260,1,L,C,02,1
6261,1,L,C,02,1
6262,1,L,C,02,1
6263,0,M,R.S,02,5
6264,1,L,H,02,1
6265,1,L,C,02,1
6266,0,L,O,02,1
6267,0,L,O,02,1
6268,0,L,O,02,1
6269,0,M,O,02,5
6270,0,S,O,02,1
6271,0,S,O,02,1
6272,0,S,O,02,1
6273,1,L,C,02,1
6274,1,L,D.E,02,1
6275,1,L,F,02,1
6276,1,L,C,02,1
6277,1,L,Q,02,2
6278,1,L,C,02,1
6279,1,S,Q,02,11
6280,0,L,O,02,1
6281,0,L,D.E,02,1
6282,0,L,D.E,02,1
6283,0,L,K.L,02,1
6284,0,M,P,02,6
6285,1,L,C,02,1
6286,1,M,F,04,13
6287,1,L,C,04,2
6288,1,L,C,04,1
6289,0,L,H,04,1
6290,1,L,C,04,1
6291,1,M,J,04,2
6292,1,L,C,04,1
6293,0,L,D.E,04,1
6294,1,L,I,14,1
6295,1,L,I,14,1
6296,1,L,I,14,1
6297,0,L,O,04,1
6298,0,L,O,04,1
6299,0,S,O,04,1
6300,1,S,D.E,04,2
6301,0,M,D.E,04,1
6302,1,L,C,04,1
6303,0,L,Q,04,1
6304,1,L,G,02,1
6305,1,L,G,02,1
6306,0,L,M,02,1
6307,0,M,O,02,5
6308,1,L,G,02,1
6309,0,L,P,02,1
6310,1,M,G,14,39
6311,1,L,H,14,1
6312,0,L,D.E,02,1
6313,1,M,F,02,2
6314,1,L,C,02,1
6315,1,S,G,02,226
6316,1,L,C,30,1
6317,1,L,G,02,1
6318,1,L,F,02,1
6319,1,L,C,02,1
6320,1,M,K.L,02,1
6321,0,L,Q,02,1
6322,1,S,K.L,02,19
6323,1,L,C,02,1
6324,1,L,G,02,1
6325,1,L,F,02,2
6326,0,L,Q,02,1
6327,1,L,N,02,2
6328,1,L,J,30,1
6329,1,L,C,02,1
6330,0,M,R.S,02,2
6331,1,L,G,02,1
6332,1,L,F,02,1
6333,1,L,C,02,1
6334,1,L,C,02,1
6335,1,L,C,02,1
6336,1,L,C,02,1
6337,1,L,C,02,1
6338,1,L,G,14,1
6339,0,L,D.E,02,1
6340,1,L,N,02,1
6341,1,M,M,02,13
6342,0,L,H,02,1
6343,0,M,O,02,5
6344,1,L,C,02,1
6345,0,L,O,02,1
6346,1,M,C,02,16
6347,1,L,C,02,1
6348,1,L,C,02,1
6349,1,L,C,02,1
6350,0,L,P,02,1
6351,0,L,Q,02,1
6352,1,L,C,02,16
6353,0,L,D.E,02,1
